ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,TotalSpent,TotalPurchases,TotalChildren,TotalCampaignsAccepted,CustomerTenureDays,CLV,IncomeGroup,AgeGroup,CustomerSegment,CustomerSegmentLabel
1990,1974,PhD,Single,63159.0,0,0,2012-11-05,74,965,34,586,89,86,37,1,3,5,8,3,1,0,0,0,0,0,3,11,0,51,1797,16,0,1,4722,138.99920584498093,Mid,50-60,1,At Risk
5513,1966,Graduation,Married,37758.0,1,1,2012-10-04,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,3,11,0,59,40,4,2,0,4754,3.0732015145140936,Lower-Mid,50-60,0,Champions
269,1963,PhD,Single,46757.0,0,1,2012-11-16,71,777,30,163,0,51,122,6,4,4,7,9,0,0,0,0,0,0,3,11,0,62,1143,15,1,0,4711,88.61828698790066,Lower-Mid,60+,1,At Risk
8093,1969,Master,Married,79734.0,0,0,2014-06-28,72,572,8,232,23,62,17,1,4,3,6,1,0,0,0,1,0,0,3,11,0,56,914,13,0,1,4122,80.98944687045123,Upper-Mid,50-60,1,At Risk
10513,1992,Graduation,Married,63207.0,0,0,2013-01-20,68,438,169,565,91,169,70,1,2,3,6,7,0,0,0,1,0,0,3,11,0,33,1502,11,0,1,4646,118.08125269048645,Mid,30-40,1,At Risk
10177,1954,Graduation,Divorced,72071.0,0,1,2013-02-14,4,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,3,11,0,71,1338,17,1,0,4621,105.75730361393639,Mid,60+,3,Lost
2549,1983,PhD,Married,21840.0,1,0,2013-07-21,80,17,0,9,0,0,1,1,1,0,3,9,0,0,0,0,0,0,3,11,0,42,27,4,1,0,4464,2.209173387096774,Low,40-50,0,Champions
5782,1982,2n Cycle,Married,58582.0,0,1,2013-09-28,15,402,35,106,101,77,42,2,9,2,9,5,0,1,0,0,0,0,3,11,0,43,763,20,1,1,4395,63.40972696245734,Mid,40-50,3,Lost
10057,1951,Graduation,Single,72282.0,0,0,2013-07-19,70,503,27,419,90,139,153,1,5,7,9,7,0,0,0,0,0,0,3,11,1,74,1331,21,0,0,4466,108.85529556650246,Mid,60+,1,At Risk
10307,1956,Graduation,Married,50387.0,0,2,2013-08-31,91,369,9,87,12,14,34,3,6,2,8,5,0,0,0,0,0,0,3,11,0,69,525,16,2,0,4423,43.35434094505991,Mid,60+,1,At Risk
8566,1961,PhD,Married,32583.0,1,1,2014-06-15,10,5,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,64,9,3,2,0,4135,0.794981862152358,Lower-Mid,60+,2,Potential
2415,1962,Graduation,Married,62568.0,0,1,2014-04-07,99,362,17,398,80,35,61,3,5,3,5,4,0,0,0,1,0,0,3,11,0,63,953,13,1,1,4204,82.79810894386299,Mid,60+,1,At Risk
5684,1971,Master,Divorced,44635.0,1,1,2013-10-11,25,56,0,9,0,0,3,2,2,0,3,7,0,0,0,0,0,0,3,11,0,54,68,5,2,0,4382,5.667959835691465,Lower-Mid,50-60,2,Potential
8334,1971,Master,Single,33316.0,1,1,2013-10-04,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,3,11,0,54,131,7,2,0,4389,10.901742993848258,Lower-Mid,50-60,2,Potential
9166,1968,Graduation,Married,63967.0,0,1,2013-08-09,57,387,84,141,73,35,162,3,4,4,12,2,0,0,0,0,0,0,3,11,0,57,882,20,1,0,4445,72.4748031496063,Mid,50-60,1,At Risk
1440,1978,2n Cycle,Married,52513.0,0,0,2012-09-04,84,367,17,241,104,188,232,2,9,5,9,7,0,0,0,0,0,0,3,11,0,47,1149,23,0,0,4784,87.72413252508362,Mid,40-50,1,At Risk
78,1969,Graduation,Married,25293.0,1,0,2013-09-15,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,3,11,0,56,37,4,1,0,4408,3.0658461887477313,Low,50-60,0,Champions
5441,1965,PhD,Widowed,54111.0,0,1,2013-08-25,97,267,6,54,8,3,50,2,5,2,6,5,0,0,0,0,0,0,3,11,0,60,388,13,1,0,4429,31.997516369383607,Mid,50-60,0,Champions
5302,1986,Graduation,Married,78394.0,0,0,2013-02-15,13,298,27,697,216,24,166,1,4,6,5,2,0,0,0,0,0,0,3,11,1,39,1428,15,0,0,4620,112.89545454545454,Upper-Mid,30-40,3,Lost
4687,1958,Master,Married,80739.0,0,0,2013-05-23,92,674,92,736,39,0,92,1,3,11,9,1,0,0,0,0,0,0,3,11,0,67,1633,23,0,0,4523,131.87115852310413,Upper-Mid,60+,1,At Risk
1087,1975,Master,Married,22669.0,1,0,2013-05-22,30,16,14,36,37,22,48,3,4,1,2,9,0,0,0,0,0,0,3,11,1,50,173,7,1,0,4524,13.967340848806366,Low,40-50,2,Potential
6859,1987,Graduation,Single,29236.0,1,0,2013-10-08,30,37,4,24,16,9,9,2,4,0,3,9,0,0,0,0,0,0,3,11,0,38,99,7,1,0,4385,8.24623717217788,Low,30-40,2,Potential
9860,1959,Graduation,Married,44911.0,0,1,2013-03-15,11,159,0,22,2,1,31,3,4,1,4,7,0,0,0,0,0,0,3,11,0,66,215,9,1,0,4592,17.10120862369338,Lower-Mid,60+,2,Potential
7129,1962,PhD,Married,54693.0,0,1,2013-02-17,72,686,17,142,23,26,35,8,6,4,13,6,0,0,0,0,0,0,3,11,0,63,929,23,1,0,4618,73.47710047639671,Mid,60+,1,At Risk
5866,1974,Graduation,Married,48186.0,1,0,2014-03-20,39,97,3,66,12,7,34,3,4,1,4,7,0,0,0,0,0,0,3,11,0,51,219,9,1,0,4222,18.945937944102322,Lower-Mid,50-60,2,Potential
10521,1977,Graduation,Married,54809.0,1,1,2013-09-11,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,3,11,1,48,174,8,2,0,4412,14.404691749773345,Mid,40-50,2,Potential
7393,1978,Graduation,Married,41580.0,1,1,2012-12-10,15,56,5,24,4,0,3,3,2,1,3,5,0,0,0,0,0,0,3,11,0,47,92,6,2,0,4687,7.169404736505227,Lower-Mid,40-50,2,Potential
7849,1970,PhD,Married,80336.0,0,0,2013-09-09,12,209,19,456,160,142,66,1,2,9,13,1,0,0,0,0,0,0,3,11,0,55,1052,24,0,0,4414,87.05097417308563,Upper-Mid,50-60,3,Lost
332,1957,Graduation,Married,47743.0,0,1,2013-03-22,56,198,2,43,0,12,20,3,4,1,6,6,0,1,0,0,0,0,3,11,0,68,275,11,1,1,4585,21.907033805888766,Lower-Mid,60+,0,Champions
9847,1955,2n Cycle,Married,62972.0,0,1,2012-08-03,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,3,11,0,70,587,14,1,0,4816,44.51863579734219,Mid,60+,2,Potential
531,1954,PhD,Divorced,57333.0,0,1,2012-09-22,55,941,14,397,76,58,176,11,8,5,9,6,0,0,0,0,0,0,3,11,1,71,1662,22,1,0,4766,127.3700167855644,Mid,60+,1,At Risk
9576,1982,PhD,Married,32313.0,1,0,2013-02-11,60,86,4,56,2,4,7,3,4,0,4,9,0,0,0,0,0,0,3,11,0,43,159,8,1,0,4624,12.559418252595156,Lower-Mid,40-50,0,Champions
6906,1953,Master,Widowed,84953.0,0,0,2013-06-03,73,167,48,602,63,72,72,1,3,10,4,2,0,1,1,1,0,0,3,11,1,72,1024,17,0,3,4512,82.8936170212766,Upper-Mid,60+,1,At Risk
7419,1968,Master,Divorced,27071.0,1,0,2014-04-23,90,8,3,19,0,2,3,2,2,0,3,6,0,0,0,0,0,0,3,11,0,57,35,5,1,0,4188,3.052471346704871,Low,50-60,0,Champions
3170,1957,Master,Married,68148.0,0,0,2013-08-31,86,389,66,408,37,57,85,1,4,4,6,2,0,0,0,0,0,0,3,11,0,68,1042,14,0,0,4423,86.04804431381415,Mid,60+,1,At Risk
8527,1965,Master,Married,65735.0,1,1,2013-12-07,37,239,7,119,4,15,11,5,6,2,6,7,0,0,0,0,0,0,3,11,0,60,395,14,2,0,4325,33.35809248554913,Mid,50-60,2,Potential
7872,1975,PhD,Married,86836.0,0,0,2012-09-12,7,179,21,273,0,21,63,1,6,10,6,5,1,0,1,1,0,0,3,11,1,50,557,22,0,3,4776,42.59720477386934,Upper-Mid,40-50,3,Lost
9931,1963,PhD,Married,4023.0,1,1,2014-06-23,29,5,0,1,1,1,1,15,0,0,0,19,0,0,0,0,0,0,3,11,0,62,9,0,2,0,4127,0.7965228979888539,Low,60+,2,Potential
10595,1990,Graduation,Married,30093.0,0,0,2013-07-08,19,2,6,28,13,4,16,1,2,0,3,7,0,0,0,0,0,0,3,11,0,35,69,5,0,0,4477,5.629271833817288,Lower-Mid,30-40,2,Potential
4609,1966,PhD,Married,57705.0,0,1,2014-01-11,14,383,0,53,6,4,40,3,8,1,6,6,0,0,0,0,0,0,3,11,0,59,486,15,1,0,4290,41.37797202797203,Mid,50-60,2,Potential
5010,1988,Graduation,Single,25008.0,1,0,2014-02-02,72,2,8,8,6,1,9,2,1,0,3,8,0,0,0,0,0,0,3,11,0,37,34,4,1,0,4268,2.909676663542643,Low,30-40,0,Champions
4427,1995,2n Cycle,Single,83257.0,0,0,2012-09-18,56,536,27,590,38,107,67,1,5,10,12,6,1,0,1,0,0,1,3,11,1,30,1365,27,0,2,4770,104.52122641509433,Upper-Mid,<30,1,At Risk
11148,1975,Graduation,Married,22280.0,1,0,2013-05-19,85,2,1,4,3,1,2,1,1,0,2,8,0,0,0,0,0,0,3,11,0,50,13,3,1,0,4527,1.0488734261100066,Low,40-50,0,Champions
1168,1978,PhD,Married,72159.0,0,0,2012-10-29,62,322,53,899,34,40,53,1,4,6,10,2,0,0,0,0,0,0,3,11,0,47,1401,20,0,0,4729,108.20791922182279,Mid,40-50,1,At Risk
9595,1961,Graduation,Married,64260.0,0,0,2013-01-11,1,539,169,816,20,0,30,1,4,5,4,3,0,0,0,0,0,0,3,11,1,64,1574,13,0,0,4655,123.50236305048335,Mid,60+,3,Lost
10163,1984,PhD,Single,82733.0,0,0,2013-09-10,28,712,50,420,65,38,38,1,8,4,7,4,0,0,0,0,0,0,3,11,1,41,1323,19,0,0,4413,109.50050985723996,Upper-Mid,40-50,3,Lost
2886,1971,Master,Divorced,74290.0,0,1,2013-08-12,70,1121,0,72,0,12,12,4,10,8,10,6,0,1,0,1,0,0,3,11,0,54,1217,28,1,2,4442,100.06961954074741,Mid,50-60,1,At Risk
6710,1951,Master,Single,58217.0,2,1,2012-11-17,84,68,1,13,3,5,13,1,2,0,4,6,0,0,0,0,0,0,3,11,0,74,103,6,3,0,4710,7.987420382165605,Mid,60+,0,Champions
5316,1976,Master,Married,21024.0,0,0,2013-07-04,89,36,4,18,6,2,18,1,2,0,4,7,0,0,0,0,0,0,3,11,0,49,84,6,0,0,4481,6.846909172059808,Low,40-50,0,Champions
9029,1972,PhD,Married,70116.0,0,0,2013-01-26,73,707,44,603,95,58,29,1,2,8,12,1,0,0,0,0,0,0,3,11,0,53,1536,22,0,0,4640,120.91034482758621,Mid,50-60,1,At Risk
521,1985,Graduation,Married,54006.0,1,0,2012-09-18,42,174,77,203,6,24,97,2,8,1,7,7,0,0,0,0,0,0,3,11,0,40,581,16,1,0,4770,44.48852201257861,Mid,30-40,3,Lost
1459,1966,PhD,Married,69063.0,0,1,2012-11-07,16,666,35,124,69,8,26,1,5,3,5,3,0,0,0,0,0,0,3,11,0,59,928,13,1,0,4720,71.81186440677966,Mid,50-60,3,Lost
10241,1975,2n Cycle,Divorced,11448.0,0,0,2013-12-15,16,0,0,0,6,2,6,1,1,0,2,6,0,0,0,0,0,0,3,11,0,50,14,3,0,0,4317,1.1845031271716469,Low,40-50,2,Potential
1630,1979,Graduation,Single,61825.0,0,1,2013-08-07,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,3,11,0,46,424,14,1,0,4447,34.82482572520801,Mid,40-50,0,Champions
3254,1971,Graduation,Married,70886.0,1,0,2013-10-14,65,407,70,239,103,88,53,1,5,4,4,2,0,0,0,0,0,0,3,11,0,54,960,13,1,0,4379,80.07307604475908,Mid,50-60,1,At Risk
9064,1982,Graduation,Married,69109.0,0,0,2012-11-09,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,3,11,1,43,1555,19,0,1,4718,120.38231242051717,Mid,40-50,3,Lost
3678,1973,Graduation,Widowed,60208.0,1,1,2012-10-07,13,488,23,71,15,0,59,11,8,3,7,7,0,1,0,0,0,0,3,11,1,52,656,18,2,1,4751,50.43233003578194,Mid,50-60,3,Lost
4227,1968,Master,Married,32889.0,1,1,2013-09-06,78,28,0,13,4,2,8,3,2,1,3,5,0,0,0,0,0,0,3,11,0,57,55,6,2,0,4417,4.548052977133801,Lower-Mid,50-60,0,Champions
9467,1984,Graduation,Single,34738.0,1,0,2014-05-11,51,3,2,10,3,0,2,1,1,0,3,6,0,0,0,0,0,0,3,11,0,41,20,4,1,0,4170,1.7517985611510793,Lower-Mid,40-50,0,Champions
8486,1971,Master,Married,30538.0,1,0,2012-10-01,27,284,0,52,8,3,20,4,9,0,4,10,0,0,0,0,0,0,3,11,0,54,367,13,1,0,4757,28.178841706958167,Lower-Mid,50-60,2,Potential
2186,1977,2n Cycle,Married,82326.0,0,0,2014-03-10,30,938,142,754,159,81,183,1,5,10,6,2,0,1,1,1,0,0,3,11,1,48,2257,21,0,3,4232,194.79424621928166,Upper-Mid,40-50,3,Lost
3286,1967,PhD,Divorced,26642.0,1,0,2014-03-01,71,13,2,15,2,2,8,2,2,0,3,6,0,0,0,0,0,0,3,11,0,58,42,5,1,0,4241,3.617189342136289,Low,50-60,0,Champions
8602,1964,Graduation,Divorced,69932.0,0,1,2013-06-12,97,412,172,153,150,105,57,2,7,6,11,4,0,0,0,0,0,0,3,11,0,61,1049,24,1,0,4503,85.08710859427049,Mid,60+,1,At Risk
3722,1972,Graduation,Single,44503.0,1,1,2014-04-16,83,31,1,8,0,0,8,2,2,0,3,6,0,0,0,0,0,0,3,11,0,53,48,5,2,0,4195,4.179261025029797,Lower-Mid,50-60,0,Champions
6715,1948,PhD,Single,60200.0,0,1,2013-01-02,3,502,19,132,0,6,26,6,6,2,11,6,0,0,0,0,0,0,3,11,0,77,685,19,1,0,4664,53.64413593481989,Mid,60+,3,Lost
4796,1952,Graduation,Divorced,49638.0,0,1,2014-04-19,71,18,10,3,3,5,0,1,1,0,3,2,0,0,0,0,0,0,3,11,0,73,39,4,1,0,4192,3.398079675572519,Lower-Mid,60+,0,Champions
9612,1987,2n Cycle,Single,23830.0,0,0,2014-02-07,3,1,8,6,4,8,16,1,1,0,3,7,0,0,0,0,0,0,3,11,0,38,43,4,0,0,4263,3.6842012667135817,Low,30-40,2,Potential
3766,1959,Master,Widowed,33051.0,0,0,2012-08-16,15,100,71,243,108,94,219,3,9,1,8,9,0,0,0,0,0,0,3,11,1,66,835,18,0,0,4803,63.498594628357274,Lower-Mid,60+,3,Lost
1399,1958,Graduation,Married,72905.0,0,0,2014-01-21,52,407,114,445,181,165,203,1,3,7,9,1,0,0,0,1,0,0,3,11,0,67,1515,19,0,1,4280,129.2882593457944,Mid,60+,1,At Risk
1570,1951,PhD,Married,69702.0,0,1,2013-02-19,8,664,9,240,50,19,57,2,7,7,10,4,0,0,0,0,0,0,3,11,0,74,1039,24,1,0,4616,82.21290077989602,Mid,60+,3,Lost
3426,1975,Graduation,Divorced,70300.0,1,0,2013-07-15,89,1045,61,338,60,46,46,3,5,5,13,8,0,0,0,0,0,0,3,11,0,50,1596,23,1,0,4470,130.41140939597315,Mid,40-50,1,At Risk
3074,1984,PhD,Married,70643.0,0,0,2012-10-15,66,1218,107,304,23,143,33,1,5,8,4,6,0,0,0,0,0,0,3,11,1,41,1828,17,0,0,4743,140.7710309930424,Mid,40-50,1,At Risk
8341,1969,PhD,Married,30396.0,1,0,2014-04-30,22,15,0,6,0,1,12,2,1,1,2,7,1,0,0,0,0,0,3,11,1,56,34,4,1,1,4181,2.970222434824205,Lower-Mid,50-60,2,Potential
5180,1968,PhD,Divorced,50616.0,0,1,2014-04-18,56,128,0,16,0,1,4,2,4,0,4,7,0,0,0,0,0,0,3,11,0,57,149,8,1,0,4193,12.979310756021942,Mid,50-60,0,Champions
6461,1969,Master,Single,62772.0,0,1,2013-05-19,74,581,49,157,43,8,108,1,5,6,11,2,0,1,0,0,0,0,3,11,0,56,946,22,1,1,4527,76.32571239231278,Mid,50-60,1,At Risk
7679,1985,PhD,Single,30298.0,0,0,2014-05-19,48,6,3,12,6,1,0,1,1,1,3,3,0,0,0,0,0,0,3,11,0,40,28,5,0,0,4162,2.457232099951946,Lower-Mid,30-40,2,Potential
10702,1984,Graduation,Single,52413.0,1,0,2012-11-03,67,185,8,133,56,56,12,2,7,1,7,7,0,0,0,0,0,0,3,11,0,41,450,15,1,0,4724,34.793077900084675,Mid,40-50,0,Champions
7505,1957,PhD,Married,44155.0,1,1,2014-01-19,24,22,1,9,0,0,14,1,1,1,2,4,0,0,0,0,0,0,3,11,0,68,46,4,2,0,4282,3.923750583839327,Lower-Mid,60+,2,Potential
5113,1971,PhD,Divorced,86979.0,0,0,2013-11-07,67,584,100,835,65,83,35,1,5,5,5,2,1,0,0,0,0,0,3,11,1,54,1702,15,0,1,4355,142.74523536165327,Upper-Mid,50-60,1,At Risk
10858,1975,Graduation,Married,76532.0,1,1,2013-09-09,38,355,30,177,90,138,30,4,9,5,7,5,0,0,0,0,0,0,3,11,0,50,820,21,2,0,4414,67.85342093339375,Upper-Mid,40-50,3,Lost
2961,1982,Graduation,Married,42081.0,1,0,2013-02-26,86,175,10,110,54,6,27,2,6,3,4,6,1,0,0,0,0,0,3,11,0,43,382,13,1,1,4609,30.272401822521154,Lower-Mid,40-50,0,Champions
2747,1988,PhD,Married,67546.0,0,0,2012-08-31,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,3,11,0,37,2126,19,0,0,4788,162.18076441102758,Mid,30-40,1,At Risk
3010,1989,Master,Married,88420.0,0,0,2014-05-02,87,957,153,612,99,95,153,1,4,7,8,1,1,0,1,1,0,0,3,11,0,36,2069,19,0,3,4179,180.83327351040919,Upper-Mid,30-40,1,At Risk
5790,1985,Graduation,Married,31158.0,1,0,2013-01-27,62,25,6,16,20,0,5,2,2,0,3,8,0,0,0,0,0,0,3,11,0,40,72,5,1,0,4639,5.668894158223755,Lower-Mid,30-40,0,Champions
6892,1968,Graduation,Divorced,61671.0,0,1,2014-06-03,23,641,7,56,0,0,28,8,10,4,6,8,0,1,0,1,0,0,3,11,0,57,732,20,1,2,4147,64.47142512659754,Mid,50-60,3,Lost
1743,1974,Graduation,Single,69719.0,0,0,2014-05-26,99,273,86,208,177,14,43,1,2,3,5,1,0,0,0,0,0,0,3,11,0,51,801,10,0,0,4155,70.41281588447653,Mid,50-60,0,Champions
3578,1949,Graduation,Divorced,49160.0,0,1,2013-10-20,29,122,21,43,25,10,15,2,3,1,6,6,0,0,0,0,0,0,3,11,0,76,236,10,1,0,4373,19.711639606677338,Lower-Mid,60+,2,Potential
8462,1978,Basic,Married,24882.0,1,0,2012-09-09,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,3,11,0,47,80,4,1,1,4779,6.114249843063403,Low,40-50,0,Champions
5558,1954,PhD,Single,90933.0,0,0,2014-03-31,90,1020,31,430,62,63,79,1,4,6,4,1,0,0,1,0,0,0,3,11,0,71,1685,14,0,1,4211,146.15204227024458,Upper-Mid,60+,1,At Risk
4619,1945,PhD,Single,113734.0,0,0,2014-05-28,9,6,2,3,1,262,3,0,27,0,0,1,0,0,0,0,0,0,3,11,0,80,277,27,0,0,4153,24.361726462797975,High,60+,3,Lost
8780,1950,PhD,Married,59292.0,0,1,2013-06-13,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,3,11,0,75,507,16,1,0,4502,41.13321856952465,Mid,60+,1,At Risk
10789,1964,PhD,Married,45759.0,1,1,2013-02-23,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,3,11,0,61,68,5,2,0,4612,5.38529921942758,Lower-Mid,60+,2,Potential
10779,1983,Graduation,Single,22148.0,0,0,2014-04-13,16,15,5,14,0,4,11,1,1,0,3,7,0,0,0,0,0,0,3,11,0,42,49,4,0,0,4198,4.263280133396855,Low,40-50,2,Potential
5896,1987,Master,Married,73395.0,0,0,2014-03-18,94,272,7,80,20,7,11,1,4,4,6,2,0,0,0,0,0,0,3,11,0,38,397,14,0,0,4224,34.32865767045454,Mid,30-40,0,Champions
2337,1971,Graduation,Divorced,29819.0,1,0,2013-10-24,77,9,1,24,2,1,2,3,3,0,3,6,0,0,0,0,0,0,3,11,0,54,39,6,1,0,4369,3.2604142824444953,Low,50-60,0,Champions
10951,1968,Graduation,Married,45688.0,0,1,2014-01-25,20,279,0,18,0,0,9,2,3,1,8,4,0,1,0,0,0,0,3,11,0,57,306,12,1,1,4276,26.138096351730592,Lower-Mid,50-60,2,Potential
544,1954,Graduation,Married,62820.0,0,0,2013-05-11,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,3,11,0,71,976,13,0,0,4535,78.60727673649393,Mid,60+,1,At Risk
17,1971,PhD,Married,60491.0,0,1,2013-09-06,81,637,47,237,12,19,76,4,6,11,7,5,0,0,0,0,0,0,3,11,0,54,1028,24,1,0,4417,85.00724473624632,Mid,50-60,1,At Risk
10680,1986,Graduation,Married,33235.0,1,0,2014-02-05,71,45,0,16,2,1,6,1,3,0,3,7,0,0,0,0,0,0,3,11,0,39,70,6,1,0,4265,5.994724501758499,Lower-Mid,30-40,0,Champions
3265,1959,Graduation,Married,35701.0,0,0,2013-03-19,36,21,1,9,7,3,5,1,1,0,3,6,0,0,0,0,0,0,3,11,0,66,46,4,0,0,4588,3.6620531822144726,Lower-Mid,60+,2,Potential
5623,1980,Master,Married,31535.0,1,0,2013-09-26,95,15,4,13,0,0,19,1,1,1,2,7,1,0,0,0,0,0,3,11,0,45,51,4,1,1,4397,4.236468046395269,Lower-Mid,40-50,0,Champions
5832,1960,2n Cycle,Married,92556.0,0,0,2014-04-20,32,493,183,352,184,23,28,0,3,5,13,0,0,0,0,0,0,0,3,11,0,65,1263,21,0,0,4191,110.07176091624912,Upper-Mid,60+,3,Lost
5544,1970,Graduation,Single,67384.0,0,1,2012-11-10,32,957,40,175,158,53,107,2,7,8,5,5,0,1,0,0,0,0,3,11,0,55,1490,20,1,1,4717,115.374708501166,Mid,50-60,3,Lost
6417,1971,Master,Married,80573.0,0,0,2012-10-14,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,3,11,0,54,1564,23,0,0,4744,120.41547217537943,Upper-Mid,50-60,1,At Risk
5831,1967,Graduation,Married,77870.0,0,1,2012-08-22,93,1017,50,500,65,50,133,3,5,5,5,8,0,1,0,1,0,0,3,11,1,58,1815,15,1,2,4797,138.19652908067542,Upper-Mid,50-60,1,At Risk
7101,1963,PhD,Widowed,52278.0,0,1,2013-01-25,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,3,11,0,62,1198,25,1,0,4641,94.28345184227537,Mid,60+,3,Lost
10176,1968,Graduation,Single,57107.0,0,1,2012-08-24,44,159,0,120,0,0,137,7,4,4,8,8,0,1,0,0,1,0,3,11,1,57,416,16,1,2,4795,31.68800834202294,Mid,50-60,2,Potential
2326,1990,Graduation,Married,18929.0,0,0,2013-02-16,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,3,11,0,35,85,5,0,0,4619,6.721422385797792,Low,30-40,2,Potential
4385,1981,PhD,Single,36038.0,1,0,2013-05-31,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,3,11,0,44,47,6,1,0,4515,3.8021594684385387,Lower-Mid,40-50,0,Champions
2929,1976,Graduation,Single,20180.0,0,0,2013-02-20,27,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,3,11,0,49,137,7,0,0,4615,10.842741061755147,Low,40-50,2,Potential
10686,1965,PhD,Married,34230.0,1,1,2012-12-26,72,15,0,4,0,0,2,1,1,0,2,7,0,0,0,0,0,0,3,11,0,60,21,3,2,0,4671,1.6421001926782275,Lower-Mid,50-60,0,Champions
2546,1977,2n Cycle,Single,31878.0,0,1,2014-06-22,7,23,4,5,10,5,23,1,1,0,4,3,0,0,0,0,0,0,3,11,0,48,70,5,1,0,4128,6.193677325581395,Lower-Mid,40-50,2,Potential
3283,1972,2n Cycle,Married,70932.0,0,1,2014-01-19,57,200,193,100,46,185,185,2,6,2,12,3,0,0,0,0,0,0,3,11,0,53,909,20,1,0,4282,77.53672349369452,Mid,50-60,1,At Risk
3138,1956,Graduation,Single,91249.0,0,0,2012-10-20,84,1324,27,119,71,108,27,0,7,9,6,4,0,1,1,1,1,0,3,11,1,69,1676,22,0,4,4738,129.20198395947656,Upper-Mid,60+,1,At Risk
4994,1943,Master,Single,77598.0,0,0,2013-10-01,53,1193,33,281,129,66,33,1,7,5,13,3,0,0,1,0,0,0,3,11,0,82,1735,25,0,1,4392,144.28705601092895,Upper-Mid,60+,1,At Risk
7966,1959,Graduation,Single,80982.0,1,1,2013-01-08,48,505,137,401,104,22,22,3,11,5,11,5,0,0,0,0,0,1,3,11,0,66,1191,27,2,0,4658,93.39045727780163,Upper-Mid,60+,3,Lost
3112,1977,Master,Married,22701.0,1,0,2013-09-05,2,2,4,9,0,4,5,1,1,0,3,5,0,0,0,0,0,0,3,11,0,48,24,4,1,0,4418,1.98415572657311,Low,40-50,2,Potential
10872,1969,PhD,Married,55212.0,0,1,2012-11-23,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,3,11,0,56,1182,17,1,2,4704,91.77838010204081,Mid,50-60,1,At Risk
2181,1970,Graduation,Married,70617.0,0,0,2013-06-23,45,353,61,753,40,46,27,1,3,3,7,2,0,0,0,0,0,0,3,11,0,55,1280,13,0,0,4492,104.07836153161175,Mid,50-60,3,Lost
1867,1957,Graduation,Single,64849.0,0,0,2012-11-13,42,652,48,350,94,84,108,1,9,3,6,5,0,0,0,0,0,0,3,11,1,68,1336,18,0,0,4714,103.51591005515485,Mid,60+,3,Lost
1518,1965,Master,Married,62694.0,1,1,2013-06-17,29,379,6,157,25,91,91,5,9,3,7,7,0,0,0,0,0,0,3,11,0,60,749,19,2,0,4498,60.8208648288128,Mid,50-60,3,Lost
5734,1974,PhD,Married,61917.0,1,1,2013-11-20,83,46,4,36,2,2,1,1,2,0,4,5,0,0,0,0,0,0,3,11,0,51,91,6,2,0,4342,7.654940119760479,Mid,50-60,0,Champions
2878,1947,PhD,Married,67472.0,0,1,2013-09-28,93,162,31,127,8,17,69,2,4,2,7,3,0,0,0,0,0,0,3,11,0,78,414,13,1,0,4395,34.40580204778157,Mid,60+,0,Champions
1458,1982,Master,Married,21059.0,1,0,2014-01-07,40,8,3,19,3,3,8,3,3,0,3,6,0,0,0,0,0,0,3,11,0,43,44,6,1,0,4294,3.7426641825803446,Low,40-50,2,Potential
7007,1968,Master,Married,29543.0,2,0,2014-04-01,47,17,3,18,3,4,18,2,3,1,2,7,0,0,0,0,0,0,3,11,0,57,63,6,2,0,4210,5.465736342042756,Low,50-60,2,Potential
6200,1951,Graduation,Married,75903.0,0,1,2013-04-08,50,340,108,185,130,38,100,2,6,6,9,3,0,0,0,0,0,0,3,11,0,74,901,21,1,0,4568,72.04252408056043,Upper-Mid,60+,1,At Risk
